CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;EDAD_COCHE;prediccion;probabilidad_compra
CLIN17474;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;SI;;NO DATA;No;NO;6962;0;0;49;0;1;0.9490788450793628
CLIN17475;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Asturias;NO;NO;SI;;NO DATA;No;NO;5321;0;0;36;0;1;0.9490788450793628
CLIN17486;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2981;0;1;48;0;1;0.9707381423815846
CLIN17487;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Orense;NO;NO;SI;;NO DATA;No;NO;7200;0;0;29;0;1;0.9490788450793628
CLIN17488;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Sevilla;NO;NO;SI;;NO DATA;No;NO;5498;0;1;59;0;1;0.9707381423815846
CLIN17490;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Toledo;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;5498;0;2;67;0;1;0.9651453183455987
CLIN17491;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;Otros;NO DATA;No;NO;4684;0;2;30;0;1;0.9651453183455987
CLIN17492;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2981;0;1;22;0;1;0.9707381423815846
CLIN17494;D;TIPO8;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;NO;6212;0;1;29;0;1;0.9707381423815846
CLIN17496;D;TIPO8;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Tarragona;SI;NO;SI;;NO DATA;No;NO;5321;0;0;40;0;1;0.9490788450793628
CLIN17497;D;TIPO8;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;5321;0;1;62;0;1;0.9707381423815846
CLIN17498;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;No;NO;7151;0;1;36;0;1;0.9707381423815846
CLIN17499;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;5513;0;1;37;0;1;0.9707381423815846
CLIN17500;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Navarra;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;5513;0;2;66;0;1;0.9651453183455987
CLIN17501;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Guipuzcua;SI;NO;NO;Medio;NO DATA;No;NO;5513;0;1;55;0;1;0.9707381423815846
CLIN17502;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;;NO DATA;No;NO;5321;0;0;43;0;1;0.9490788450793628
CLIN17503;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Alava;NO;NO;SI;;NO DATA;No;SI;6962;0;0;48;0;1;0.9490788450793628
CLIN17504;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Guadalajara;SI;NO;SI;;NO DATA;No;NO;5321;0;1;24;0;1;0.9707381423815846
CLIN17505;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;5321;0;1;48;0;1;0.9707381423815846
CLIN17506;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alava;NO;NO;SI;;NO DATA;Averia grave;NO;5321;0;1;39;0;1;0.9707381423815846
CLIN17509;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2458;0;9;41;0;1;0.8897640813643346
CLIN17512;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;SI;841;0;5;44;0;1;0.9524389390735983
CLIN17619;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;Averia leve;NO;4124;0;2;44;0;1;0.9651453183455987
CLIN17627;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;La Rioja;NO;NO;SI;Medio;NO DATA;No;NO;2966;0;1;51;0;1;0.9707381423815846
CLIN17637;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;22;0;1;0.9707381423815846
CLIN17641;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Tarragona;NO;NO;NO;Alto;NO DATA;No;SI;2131;0;0;68;0;1;0.9490788450793628
CLIN17643;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;0;55;0;1;0.9490788450793628
CLIN17648;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2131;0;1;64;0;1;0.9707381423815846
CLIN17649;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;2;71;0;1;0.9651453183455987
CLIN17653;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;3135;0;2;44;0;1;0.9651453183455987
CLIN17654;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;3135;0;1;44;0;1;0.9707381423815846
CLIN17655;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;50;0;1;0.9707381423815846
CLIN17657;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;39;0;1;0.9707381423815846
CLIN17658;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Burgos;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;1;39;0;1;0.9707381423815846
CLIN17661;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Medio-Bajo;NO DATA;Averia leve;NO;2131;0;2;24;0;1;0.9651453183455987
CLIN17662;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4124;0;2;54;0;1;0.9651453183455987
CLIN17663;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;2;46;0;1;0.9651453183455987
CLIN17664;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Burgos;SI;NO;SI;Medio;NO DATA;No;NO;2131;0;1;56;0;1;0.9707381423815846
CLIN17667;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;4124;0;1;65;0;1;0.9707381423815846
CLIN17668;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;59;0;1;0.9707381423815846
CLIN17669;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Albacete;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;0;23;0;1;0.9490788450793628
CLIN17670;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Ceuta;NO;NO;NO;;NO DATA;Averia muy grave;SI;0;0;1;71;0;1;0.8829442734857924
CLIN17671;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Salamanca;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2966;0;2;58;0;1;0.9651453183455987
CLIN17672;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;48;0;1;0.9707381423815846
CLIN17674;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;35;0;1;0.9707381423815846
CLIN17675;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Pontevedra;SI;NO;NO;;NO DATA;No;NO;4124;0;2;49;0;1;0.9651453183455987
CLIN17676;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Albacete;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;58;0;1;0.9707381423815846
CLIN17677;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;2;30;0;1;0.9651453183455987
CLIN17678;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;SI;NO;NO;Medio;NO DATA;No;NO;5629;0;1;65;0;1;0.9707381423815846
CLIN17679;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;0;40;0;1;0.9490788450793628
CLIN17681;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lugo;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;3196;0;1;30;0;1;0.9707381423815846
CLIN17682;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;2;69;0;1;0.9651453183455987
CLIN17683;I;TIPO7;FUEL 2;Media;M;Otros;EN PAREJA;M;Empresa;Murcia;NO;NO;NO;;NO DATA;No;NO;2131;0;1;43;0;1;0.9707381423815846
CLIN17684;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;4124;0;2;56;0;1;0.9651453183455987
CLIN17685;I;TIPO7;FUEL 2;Media;M;Financiera Marca;EN PAREJA;F;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;4449;0;1;31;0;1;0.9707381423815846
CLIN17686;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Asturias;SI;NO;NO;Alto;NO DATA;No;SI;2131;0;2;26;0;1;0.9651453183455987
CLIN17687;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;3135;0;1;29;0;1;0.9707381423815846
CLIN17688;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2966;0;1;36;0;1;0.9707381423815846
CLIN17689;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;0;30;0;1;0.9490788450793628
CLIN17690;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Castellon;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;1;37;0;1;0.9707381423815846
CLIN17691;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;No;NO;5629;0;2;46;0;1;0.9651453183455987
CLIN17692;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;46;0;1;0.9707381423815846
CLIN17693;I;TIPO7;FUEL 2;Media;M;Otros;EN PAREJA;M;Empresa;Lacoruna;NO;NO;NO;;NO DATA;No;NO;2131;0;1;46;0;1;0.9707381423815846
CLIN17695;I;TIPO7;FUEL 2;Media;M;Financiera Marca;OTROS;M;Funcionario;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3135;0;1;53;0;1;0.9707381423815846
CLIN17696;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2131;0;1;37;0;1;0.9707381423815846
CLIN17697;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2966;0;1;61;0;1;0.9707381423815846
CLIN17698;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2966;0;1;26;0;1;0.9707381423815846
CLIN17699;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;;NO DATA;No;NO;2131;0;1;30;0;1;0.9707381423815846
CLIN17700;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;No;NO;2966;0;1;47;0;1;0.9707381423815846
CLIN17701;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2131;0;1;67;0;1;0.9707381423815846
CLIN17702;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;1;28;0;1;0.9707381423815846
CLIN17703;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;36;0;1;0.9707381423815846
CLIN17704;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;;NO DATA;No;NO;2131;0;1;24;0;1;0.9707381423815846
CLIN17705;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;SI;;NO DATA;No;NO;2966;0;1;42;0;1;0.9707381423815846
CLIN17706;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;SI;;NO DATA;No;NO;2966;0;1;59;0;1;0.9707381423815846
CLIN17707;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alava;NO;NO;SI;;NO DATA;No;NO;2966;0;1;36;0;1;0.9707381423815846
CLIN17708;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;0;61;0;1;0.9490788450793628
CLIN17709;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;0;32;0;1;0.9490788450793628
CLIN17710;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;1;38;0;1;0.9707381423815846
CLIN17711;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2131;0;0;57;0;1;0.9490788450793628
CLIN17712;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;F;Funcionario;Valladolid;NO;NO;SI;;NO DATA;No;NO;3196;0;0;24;0;1;0.9490788450793628
CLIN17713;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Lacoruna;SI;NO;SI;;NO DATA;No;NO;2966;0;1;70;0;1;0.9707381423815846
CLIN17714;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;2131;0;0;31;0;1;0.9490788450793628
CLIN17715;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;SI;;NO DATA;No;NO;2966;0;1;68;0;1;0.9707381423815846
CLIN17716;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2966;0;1;70;0;1;0.9707381423815846
CLIN17717;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;;NO DATA;No;NO;2966;0;1;29;0;1;0.9707381423815846
CLIN17718;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;2131;0;1;52;0;1;0.9707381423815846
CLIN17719;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Baleares;SI;NO;SI;;NO DATA;No;NO;2131;0;1;64;0;1;0.9707381423815846
CLIN17720;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;2131;0;1;46;0;1;0.9707381423815846
CLIN17721;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Toledo;NO;NO;SI;;NO DATA;No;NO;2966;0;1;31;0;1;0.9707381423815846
CLIN17722;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2966;0;0;32;0;1;0.9490788450793628
CLIN17723;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;;NO DATA;No;NO;2131;0;0;30;0;1;0.9490788450793628
CLIN17724;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;SI;;NO DATA;No;NO;2131;0;0;22;0;1;0.9490788450793628
CLIN17725;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;2131;0;0;54;0;1;0.9490788450793628
CLIN17726;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Albacete;NO;NO;SI;;NO DATA;No;NO;2966;0;1;46;0;1;0.9707381423815846
CLIN17727;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Albacete;NO;NO;SI;;NO DATA;No;NO;2966;0;0;42;0;1;0.9490788450793628
CLIN17728;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;;NO DATA;No;NO;2131;0;0;55;0;1;0.9490788450793628
CLIN17729;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2966;0;1;41;0;1;0.9707381423815846
CLIN17730;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Castellon;NO;NO;NO;;NO DATA;No;NO;2131;0;1;63;0;1;0.9707381423815846
CLIN17731;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Tarragona;NO;NO;SI;;NO DATA;No;NO;2966;0;1;50;0;1;0.9707381423815846
CLIN17732;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;2131;0;0;52;0;1;0.9490788450793628
CLIN17733;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;SI;;NO DATA;No;NO;2131;0;1;56;0;1;0.9707381423815846
CLIN17746;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Caceres;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;2048;0;2;26;0;1;0.9651453183455987
CLIN17747;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Cantabria;SI;NO;NO;Medio;NO DATA;No;NO;3054;0;1;40;0;1;0.9707381423815846
CLIN17748;I;TIPO7;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Burgos;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;22;0;1;0.9707381423815846
CLIN17749;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Lerida;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3054;0;1;21;0;1;0.9707381423815846
CLIN17750;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Medio;NO DATA;Averia leve;NO;4000;0;2;53;0;1;0.9651453183455987
CLIN17751;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;Averia grave;NO;5252;0;1;40;0;1;0.9707381423815846
CLIN17752;I;TIPO7;FUEL 2;Media;A;Contado;SOLTERO;M;Empresa;Lacoruna;SI;NO;NO;;NO DATA;No;NO;2048;0;1;69;0;1;0.9707381423815846
CLIN17753;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;SI;;NO DATA;No;SI;2883;0;1;44;0;1;0.9707381423815846
CLIN17754;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;2048;0;1;31;0;1;0.9707381423815846
CLIN17755;I;TIPO7;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Pontevedra;SI;NO;SI;;NO DATA;No;NO;3072;0;1;30;0;1;0.9707381423815846
CLIN17762;I;TIPO7;FUEL 1;Alta;M;Contado;EN PAREJA;F;Empresa;Gerona;SI;NO;NO;Alto;NO DATA;No;NO;2048;0;1;43;0;1;0.9707381423815846
CLIN17763;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2048;0;1;42;0;1;0.9707381423815846
CLIN17767;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Guipuzcua;SI;NO;SI;Alto;NO DATA;No;NO;2048;0;2;23;0;1;0.9651453183455987
CLIN17768;I;TIPO7;FUEL 1;Alta;M;Contado;OTROS;M;Autonomo;Segovia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;58;0;1;0.9707381423815846
CLIN17769;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;2;21;0;1;0.9651453183455987
CLIN17770;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;1;28;0;1;0.9707381423815846
CLIN17771;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;3054;0;2;42;0;1;0.9651453183455987
CLIN17772;I;TIPO7;FUEL 1;Alta;M;Financiera Banco;SOLTERO;M;Empresa;Salamanca;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;29;0;1;0.9707381423815846
CLIN17773;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;EN PAREJA;M;Autonomo;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;3054;0;2;24;0;1;0.9651453183455987
CLIN17774;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;2;42;0;1;0.9651453183455987
CLIN17775;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;61;0;1;0.9707381423815846
CLIN17776;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Gerona;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2048;0;1;64;0;1;0.9707381423815846
CLIN17777;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2048;0;1;60;0;1;0.9707381423815846
CLIN17778;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Sevilla;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;1;34;0;1;0.9707381423815846
CLIN17779;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Almeria;NO;NO;NO;;NO DATA;No;SI;2048;0;1;62;0;1;0.9707381423815846
CLIN17780;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Cantabria;NO;NO;SI;;NO DATA;No;NO;2883;0;1;35;0;1;0.9707381423815846
CLIN17781;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;3072;0;1;58;0;1;0.9707381423815846
CLIN17782;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2883;0;0;70;0;1;0.9490788450793628
CLIN17783;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2048;0;1;65;0;1;0.9707381423815846
CLIN17784;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2255;0;0;67;0;1;0.9490788450793628
CLIN17785;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;SI;;NO DATA;No;NO;3072;0;1;27;0;1;0.9707381423815846
CLIN17786;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;3072;0;1;46;0;1;0.9707381423815846
CLIN17787;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Funcionario;Vizcaya;NO;NO;SI;;NO DATA;No;NO;2883;0;0;67;0;1;0.9490788450793628
CLIN17788;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;2048;0;1;39;0;1;0.9707381423815846
CLIN17789;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Albacete;NO;NO;SI;;NO DATA;No;NO;2883;0;1;25;0;1;0.9707381423815846
CLIN17790;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2883;0;0;60;0;1;0.9490788450793628
CLIN17791;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;2883;0;0;37;0;1;0.9490788450793628
CLIN17792;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Gerona;NO;NO;NO;;NO DATA;No;NO;2048;0;1;39;0;1;0.9707381423815846
CLIN17793;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;2048;0;0;58;0;1;0.9490788450793628
CLIN17794;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2883;0;0;29;0;1;0.9490788450793628
